EB_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-08-03 0.295016568954612 15.1645833333333 0.368804926997164 15.7145833333333 0.337281829980342 15.9208333333333 0.414618709465188 16.0833333333333 0.360852166974191 15.725
2019-08-04 0.280742173829931 15.925 0.362854242090721 15.51875 0.332432074028316 16.1854166666667 0.399888448150409 16.4229166666667 0.358030767565538 15.5166666666667
2019-08-05 0.261556503622975 16.5875 0.357788647714272 15.8625 0.324501891719653 16.6895833333333 0.399047796940127 16.7875 0.355141319962058 15.7479166666667
2019-08-06 0.324331337721891 15.5604166666667 0.389377576599571 15.9 0.357826419561828 15.9645833333333 0.456177810235411 16.1666666666667 0.368634975842895 15.83125
2019-08-07 0.313758696817242 15.7729166666667 0.380831695179143 15.65 0.350735962622272 16 0.442662165340406 16.1270833333333 0.364863843787434 15.4833333333333
2019-08-08 0.307086421589043 17.1104166666667 0.37770992087586 16.03125 0.348011410447821 17.0666666666667 0.437499911857387 17.10625 0.363411567363928 15.8041666666667
2019-08-09 0.274415882245661 18.2854166666667 0.362727931688089 16.575 0.333031441011376 18.1083333333333 0.412593692521463 17.9479166666667 0.358086160618967 16.3
2019-08-10 0.254266995635459 17.1229166666667 0.358744758624513 16.8770833333333 0.325065781550631 17.45 0.402667431724536 17.5875 0.355401747112424 16.69375
2019-08-11 0.25466367215297 19.0479166666667 0.357429785772661 17.1083333333333 0.335560636713142 18.7291666666667 0.40930778644806 18.5458333333333 0.355927877246301 16.7458333333333
2019-08-12 0.343528604098593 16.2583333333333 0.403743835095349 16.975 0.373868244733344 16.9479166666667 0.484757661853831 17.15 0.377428058158526 16.95
2019-08-13 0.31338273059925 14.4104166666667 0.388557977134483 15.5604166666667 0.357316885795021 15.2145833333333 0.457696447835209 15.425 0.367278612198014 15.70625
2019-08-14 0.294704932894601 14.1041666666667 0.378823698122586 14.9520833333333 0.194269894679197 14.5366666666667 0.259029401553827 14.75 0.365028453004465 15.0833333333333
2019-08-15 0.291470348983825 14.1020833333333 0.373133847448204 14.5479166666667 NA NA NA NA 0.364018189150662 14.625
2019-08-16 0.30090331580528 15.65625 0.382811354714777 15.06875 NA NA NA NA 0.36636732386279 15.0145833333333
2019-08-17 0.28425642776254 16.3 0.367728082534463 15.28125 NA NA NA NA 0.362139052741872 15.1145833333333
2019-08-18 0.276698878234654 20.7541666666667 0.363481491116471 16.84375 NA NA NA NA 0.360866022309571 16.39375
2019-08-19 0.324839041514481 17.9395833333333 0.388818589966857 17.2145833333333 NA NA NA NA 0.369587463683397 16.9145833333333
2019-08-20 0.334427376845016 15.6520833333333 0.396362102068033 16.5833333333333 NA NA NA NA 0.370105239312632 16.4104166666667
2019-08-21 0.330982693572394 14.3229166666667 0.394322570877146 15.2583333333333 NA NA NA NA 0.368490885534836 15.2375
2019-08-22 0.311722076408661 18.2354166666667 0.37444694114031 16.0416666666667 NA NA NA NA 0.363763448922007 15.7125
