FE_GW_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-06-14 0.190700612138858 17.5520833333333 0.22046865353693 16.5333333333333 0.182703101093257 16.9416666666667 0.186490969241687 17.63125 0.252380262611928 16.325
2019-06-15 0.188704525931669 18.5645833333333 0.210933825926212 17.43125 0.180168880050417 18.05 0.186393370516581 18.325 0.243216762258235 17.01875
2019-06-16 0.192075079865322 17.1979166666667 0.207868909992239 16.9708333333333 0.186855642874971 16.88125 0.231639761459854 17.4041666666667 0.236304251790617 16.7416666666667
2019-06-17 0.19080593902257 17.3104166666667 0.206629647832103 16.7020833333333 0.189524366516465 16.8791666666667 0.212859164958465 17.3520833333333 0.235603281097612 16.4708333333333
2019-06-18 0.188249077416733 18.1875 0.203353630893912 17.2479166666667 0.18756194572273 17.5479166666667 0.201865347026873 18.24375 0.235647306190374 16.9541666666667
2019-06-19 0.188968012288926 20.8416666666667 0.199775058293387 18.9541666666667 0.188260083588494 20.8125 0.19966599689891 21.1083333333333 0.236928452712202 18.3
2019-06-20 0.216784593291192 19.4916666666667 0.230181398628267 18.9083333333333 0.234730843404095 19.4020833333333 0.218795657210479 19.53125 0.279419163955067 18.4895833333333
2019-06-21 0.254834721388457 19.68125 0.266967312680269 18.725 0.30108955917612 19.7541666666667 0.24590189186992 19.8625 0.328743691925524 18.3270833333333
2019-06-22 0.276704535026718 20.2479166666667 0.25789511704863 19.1083333333333 0.323892235405993 19.99375 0.261807870140417 20.1208333333333 0.335283147573205 18.6479166666667
2019-06-23 0.269727417626281 20.75 0.253450817343471 19.5770833333333 0.320622684434243 20.4229166666667 0.260539057704157 20.6395833333333 0.332957405770815 19.025
2019-06-24 0.258497350900988 21.9708333333333 0.248764435164749 20.3520833333333 0.307851164968124 22.0520833333333 0.255489506940846 22.2770833333333 0.330778961498851 19.8625
2019-06-25 0.242673606483327 23.63125 0.24165134565711 21.63125 0.288890030507214 23.54375 0.248123232306224 23.8125 0.326556486806699 21.075
2019-06-26 0.227179364310244 24.7270833333333 0.232229299074589 22.675 0.268859049917308 24.625 0.240947730688653 24.9 0.32101350824518 22.0770833333333
2019-06-27 0.213750309203596 24.95625 0.221518529637718 23.26875 0.248806842367573 25.1958333333333 0.233035517537741 25.5625 0.312642276386882 22.8125
2019-06-28 0.201943856937734 22.8458333333333 0.210547647208594 22.51875 0.229972554737096 24.05 0.22364993975678 24.73125 0.30208188615636 22.7416666666667
2019-06-29 0.194589562214379 22.4 0.20221414978514 21.7708333333333 0.214555370732147 23.2229166666667 0.214615249656283 24.0208333333333 0.290912276183702 22.15
2019-06-30 0.18826439860949 23.1625 0.195348140041926 21.9708333333333 0.201762483081285 23.5625 0.206117462488466 24 0.277745529461732 22.08125
2019-07-01 0.193548431045294 22.0020833333333 0.199231038013604 21.575 0.191227268394973 22.1854166666667 0.195515119191949 22.4479166666667 0.27932169982902 21.5458333333333
2019-07-02 0.207788651818946 21.8875 0.209633000087193 21.3 0.215435894250268 22.28125 0.195173003144345 22.4645833333333 0.305263380393215 21.10625
2019-07-03 0.195000748767829 20.5666666666667 0.19910316826675 20.7791666666667 0.213322860485258 21.5979166666667 0.200662845858034 21.9229166666667 0.298589163617126 20.9291666666667
2019-07-04 0.186708392909995 20.7229166666667 0.191562667537305 20.6354166666667 0.200216169336727 21.9083333333333 0.200229061235839 22.4541666666667 0.286058899102309 20.9604166666667
2019-07-05 0.180050923645007 21.0104166666667 0.185544895207784 20.5833333333333 0.186650193904932 21.6833333333333 0.195552583370414 22.3125 0.270643910496037 20.9041666666667
