FE_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2016-09-12 0.317434085547651 19.0916666666667 0.456392666870757 19.0826388888889 0.344055444093645 19.2298611111111 0.373308718433239 19.5208333333333 0.447755665171734 19.4381944444444
2016-09-13 0.304228209522428 18.8784722222222 0.449977533344253 18.9131944444444 0.327083054846696 19.0201388888889 0.357930975074843 19.3923611111111 0.439602217212712 19.3298611111111
2016-09-14 0.288760842827578 18.7472222222222 0.443759735975435 18.7861111111111 0.316071282396227 18.8368055555556 0.342459889208425 19.3263888888889 0.428563562047292 19.2534722222222
2016-09-15 0.272414360018401 17.9416666666667 0.43697195248997 18.3416666666667 0.295229110633064 18.1993055555556 0.33277826806099 18.4486111111111 0.42177576004769 18.8548611111111
2016-09-16 0.289911928496571 18.0409722222222 0.432397978085215 18.2208333333333 0.31233780194662 18.0819444444444 0.358337283590025 18.3138888888889 0.421500317207596 18.6805555555556
2016-09-17 0.389360053274277 16.3111111111111 0.52673898312403 17.2131944444444 0.426338031477563 16.5729166666667 0.460274246955179 16.6173611111111 0.511757984769592 17.6763888888889
2016-09-18 0.392637817143012 16.2298611111111 0.567679236794836 16.7270833333333 0.425888227793736 16.3965277777778 0.472737013566455 16.4270833333333 0.520598066371449 17.1604166666667
2016-09-19 0.402860426834582 15.2555555555556 0.654238506359572 16.1458333333333 0.435168207751515 15.4277777777778 0.474928393539884 15.4125 0.505805894918794 16.4402777777778
2016-09-20 0.378825211331265 14.89375 0.544148944308973 15.6125 0.419329897328477 14.9104166666667 0.472743862921713 15.1770833333333 0.514881412970542 15.9756944444444
2016-09-21 0.362460650707044 13.9944444444444 0.518356454339741 15.0152777777778 0.41672373509515 14.2604166666667 0.485452550602894 14.43125 0.518422638101924 15.5083333333333
2016-09-22 0.380044527594185 14.0777777777778 0.501750430153858 14.7854166666667 0.407104723282869 14.0895833333333 0.476297191296424 14.5881944444444 0.51471116274532 15.3034722222222
2016-09-23 0.38783294034093 13.8256944444444 0.490342147865235 14.5166666666667 0.398142406891895 14.0055555555556 0.474775930733883 14.2416666666667 0.504977934278518 15.09375
2016-09-24 0.383758338476651 13.8722222222222 0.483254355280183 14.4569444444444 0.388495247279407 13.8833333333333 0.472619824312579 14.3180555555556 0.495048989001935 15.0340277777778
2016-09-25 0.369208688125915 13.5243055555556 0.475929248993495 14.2256944444444 0.37763752424231 13.6916666666667 0.465208775337741 14.1548611111111 0.484084150189559 14.9006944444444
2016-09-26 0.356811638696925 13.5638888888889 0.469207652866156 14.1708333333333 0.364352315500571 13.6854166666667 0.455424103599522 14.1743055555556 0.472026423843714 14.8631944444444
2016-09-27 0.346572206262488 13.5111111111111 0.463993541436044 14.1354166666667 0.351266772672145 13.6472222222222 0.441015897463092 14.0486111111111 0.46170146135795 14.7993055555556
2016-09-28 0.338755776279247 13.3409722222222 0.458789878152656 13.9291666666667 0.34139635996548 13.5631944444444 0.4278312696135 13.94375 0.454622158291406 14.61875
2016-09-29 0.330473323125959 13.5069444444444 0.453001755853044 13.9895833333333 0.331866710998533 13.6659722222222 0.41356277408126 14.1097222222222 0.447315579472108 14.68125
2016-09-30 0.321543857768236 13.2076388888889 0.446299099337773 13.8451388888889 0.316594005414713 13.3576388888889 0.391842473319519 13.8347222222222 0.438268631828618 14.5548611111111
2016-10-01 0.313807324129823 13.5236111111111 0.442043330707091 13.7784722222222 0.309828498429733 13.8159722222222 0.374441722864015 13.9826388888889 0.431966427115947 14.4402777777778
2016-10-02 0.318849645069976 13.9388888888889 0.4402848334271 14.3555555555556 0.31858969647775 14.1805555555556 0.394920825541195 14.3791666666667 0.426557942364412 14.8916666666667
