GW_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-09-16 0.32865234355997 16.625 0.354306634457832 16.1708333333333 0.201244684000854 16.8375 0.350117595039429 17.5979166666667 0.345897587011706 16.9958333333333
2019-09-17 0.325061822046108 16.38125 0.350832599700499 16.23125 0.185761885207263 16.35 0.338737366142297 16.9145833333333 0.340505346058306 16.79375
2019-09-18 0.316286068102764 15.3583333333333 0.34772309734556 15.7583333333333 0.178469153164281 15.0083333333333 0.333774830199846 15.58125 0.335309444066247 16.075
2019-09-19 0.308046315038589 13.61875 0.343409688969981 14.6041666666667 0.166559438735918 13.10625 0.328635049197871 13.8583333333333 0.32603056809308 14.85
2019-09-20 0.294235443417273 12.3104166666667 0.338359706998227 13.44375 0.154033680171573 11.6541666666667 0.314803495319314 12.7395833333333 0.320892669369482 13.7791666666667
2019-09-21 0.277850004275197 12.5625 0.332420231366188 13.09375 0.143525487670357 12.2416666666667 0.306270605618395 13.4020833333333 0.321062165771981 13.6958333333333
2019-09-22 0.270355326901895 13.7208333333333 0.327702860607319 13.5958333333333 0.135027591738361 13.6604166666667 0.296954666094094 14.5458333333333 0.312393743053058 14.31875
2019-09-23 0.328929269339432 13.6854166666667 0.323764441791952 13.9145833333333 0.189749346087064 13.5 0.369474181363282 13.9333333333333 0.310258881252305 14.3229166666667
2019-09-24 0.350990474256962 13.8604166666667 0.349851485094395 13.8604166666667 0.239201047099119 13.6708333333333 0.386547531422686 14.2145833333333 0.33108921001064 14.1833333333333
2019-09-25 0.380987753203094 13.6229166666667 0.367412659406948 13.9229166666667 0.0478136749495991 13.3875 0.421056844492708 13.9125 0.348054588704056 14.2645833333333
2019-09-26 0.400921126483629 13.18125 0.388858443673809 13.475 -0.0870440445936308 11.9458333333333 0.434098936384713 13.2916666666667 0.382052871361839 13.5458333333333
2019-09-27 0.40662337798081 13.6875 0.387537943760119 13.5791666666667 -0.0893059113290091 14.3416666666667 0.431239609241244 14.15 0.387128004723068 13.9125
2019-09-28 0.427975435012529 13.9979166666667 0.407364511572525 13.9958333333333 -0.0901222420467075 14.1854166666667 0.468043200534063 14.3520833333333 0.401013882364876 14.3895833333333
2019-09-29 0.402027675220628 13.5145833333333 0.385684240881013 13.5854166666667 -0.0903748461371706 13.0979166666667 0.458573683672128 13.9604166666667 0.387630151390305 14.0041666666667
