FE_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2017-06-20 0.193443129793381 23.1333333333333 0.39676605641273 21.525 0.220270366814926 23.5395833333333 0.142625700483361 23.4395833333333 0.322634542942473 21.0791666666667
2017-06-21 0.184557799867091 23.5375 0.375423793322585 22.1125 0.203831033402312 23.8020833333333 0.134309777382811 23.6333333333333 0.304582184658988 21.7604166666667
2017-06-22 0.177822560002573 23.5729166666667 0.351371054177544 22.1604166666667 0.192735764774485 23.9458333333333 0.128008123029662 23.8708333333333 0.284678505423056 21.8625
2017-06-23 0.169286916145107 23.0291666666667 0.322238333978651 22.1708333333333 0.178373573381257 23.2645833333333 0.117527296556915 23.2395833333333 0.257997065932232 21.91875
2017-06-24 0.164015353928449 22.0354166666667 0.300316123991943 21.5125 0.169097948532988 22.3916666666667 0.110955035529034 22.3708333333333 0.240554912642161 21.4
2017-06-25 0.175373850928384 19.9791666666667 0.287583041141795 20.3 0.167599156946653 19.7708333333333 0.135216595328036 20.0791666666667 0.256835512036376 20.2416666666667
2017-06-26 0.179625158969095 22.2145833333333 0.279473485378159 20.9729166666667 0.172308756755705 22.3458333333333 0.137366442215637 22.4625 0.248104606554823 20.6395833333333
2017-06-27 0.234768342198091 22.3895833333333 0.27491910738469 21.5979166666667 0.223495887215257 22.4708333333333 0.188112828849668 22.66875 0.241238519896946 21.24375
2017-06-28 0.22319862925527 21.5875 0.272549560241209 21.2770833333333 0.228447291100873 21.5479166666667 0.193740265043099 21.6 0.233543650050195 21.0208333333333
2017-06-29 0.262917609933838 19.61875 0.300434770074531 20.1895833333333 0.240485787001206 19.3604166666667 0.241960167702492 19.45 0.286140268418768 20.0583333333333
2017-06-30 0.234735020804694 19.2375 0.37464923494172 19.3583333333333 0.225005254201131 19.0895833333333 0.221905505100653 19.3020833333333 0.324101614315725 19.3395833333333
2017-07-01 0.217373017972809 19.275 0.362527746467305 19.3520833333333 0.234090303007131 19.24375 0.201935881579656 19.4125 0.301974371536367 19.3020833333333
2017-07-02 0.216720936697261 18.0729166666667 0.347705202323071 18.68125 0.233702349994935 17.9333333333333 0.204523858253395 18.1083333333333 0.289160174469067 18.7354166666667
2017-07-03 0.249914646876663 18.9541666666667 0.351384949494922 18.8395833333333 0.255218800974998 19.025 0.24399849744875 19.325 0.289597715231008 18.7583333333333
2017-07-04 0.223086603744794 19.9229166666667 0.344339342049086 19.40625 0.240929263858774 20.0166666666667 0.208442370613499 20.4020833333333 0.280187977914314 19.2375
2017-07-05 0.197436528253992 20.6458333333333 0.322874190590989 20.0083333333333 0.215841168368333 20.6958333333333 0.176935069563542 21.1375 0.263852879952688 19.8270833333333
2017-07-06 0.184813675744315 21.1708333333333 0.299745450151976 20.5375 0.195438772408141 21.53125 0.152862739345117 21.9583333333333 0.248309880565936 20.4791666666667
2017-07-07 0.191906135606533 20.7666666666667 0.29125061499844 20.6 0.191499656928993 21.30625 0.141379751826301 21.5375 0.241889346161657 20.6458333333333
2017-07-08 0.251785566080775 21.4270833333333 0.400328880989506 20.7583333333333 0.247512164560879 21.9083333333333 0.196723794702145 22.5125 0.310028409899185 20.76875
2017-07-09 0.246411051525446 21.49375 0.393175805324441 21.1583333333333 0.246052027163214 21.5958333333333 0.200273755171746 22.0145833333333 0.300470921184209 21.1208333333333
2017-07-10 0.256241581753486 21.1729166666667 0.402004683498846 20.9666666666667 0.250205438185328 21.3125 0.224344470832784 21.5895833333333 0.29566299594085 20.8520833333333
2017-07-11 0.246194610406464 20.8708333333333 0.393119353572215 20.7541666666667 0.242620459048683 20.8041666666667 0.221138374725828 21.5041666666667 0.286126688508622 20.7291666666667
2017-07-12 0.243358902589288 20.95 0.37675353755479 20.7791666666667 0.239032217640496 20.9375 0.219600117558386 21.59375 0.275216585015877 20.7291666666667
2017-07-13 0.226897203898051 20.3041666666667 0.364209842342206 20.4333333333333 0.225757092289811 20.1854166666667 0.208111628303277 20.8229166666667 0.266755395631293 20.4145833333333
2017-07-14 0.240042274348258 18.9354166666667 0.361357262876746 19.55 0.230798598357533 18.6375 0.228674024252687 19.0583333333333 0.263896353508614 19.5354166666667
2017-07-15 0.26383442554499 18.4979166666667 0.362714046614946 18.9395833333333 0.247021666810423 18.1145833333333 0.25539010469539 18.9833333333333 0.264181605444523 18.9708333333333
2017-07-16 0.236509829467868 18.7791666666667 0.353703556753087 18.8708333333333 0.228680126477896 18.6708333333333 0.218329728831824 19.0979166666667 0.257157468923396 18.8270833333333
2017-07-17 0.210615701660869 19.4625 0.339562059888602 19.2041666666667 0.207520203859576 19.5875 0.184972077023012 19.81875 0.242690697028749 19.0541666666667
2017-07-18 0.195304375189206 20.6354166666667 0.325496931183267 20.0208333333333 0.192585196266508 20.8229166666667 0.155778314641896 20.9854166666667 0.228049237063596 19.74375
2017-07-19 0.186591564081371 21.58125 0.312166381564074 20.7916666666667 0.18279907222382 21.9791666666667 0.133679413555624 21.8145833333333 0.217264344647961 20.4
2017-07-20 0.216519051994848 20.6395833333333 0.303253715557138 20.7104166666667 0.185333402697668 20.2395833333333 0.15424394746617 20.375 0.25959025867301 20.31875
2017-07-21 0.22278322331246 20.1895833333333 0.302093766459831 20.0229166666667 0.189846483828812 20.3791666666667 0.171158570567295 20.49375 0.252214098046166 19.8083333333333
2017-07-22 0.21591430586343 21.125 0.297838905842974 20.6958333333333 0.190340663213492 21.4354166666667 0.168007703790461 21.6354166666667 0.22422979877755 20.4479166666667
2017-07-23 0.263399040616149 19.3875 0.298280125980454 19.9979166666667 0.228462940741648 19.3791666666667 0.206861030891046 19.4166666666667 0.291934574701504 19.8354166666667
2017-07-24 0.2840349393054 18.3479166666667 0.354823896037208 19.0708333333333 0.254255447467502 18.1520833333333 0.253630880513943 18.1104166666667 0.324383490291671 18.9583333333333
2017-07-25 0.281621320038943 17.0104166666667 0.443430910946005 17.9479166666667 0.242746098199279 17.03125 0.272263326105193 16.71875 0.370252920607869 17.8125
2017-07-26 0.320290851798048 15.4875 0.608967089808997 16.4916666666667 0.257857121080212 15.4333333333333 0.290753658877831 15.2020833333333 0.519344393787665 16.5479166666667
2017-07-27 0.288372059489686 15.0625 0.485925276593264 15.825 0.244719135263524 15.0791666666667 0.249317474750033 15.0791666666667 0.396810003122833 16.0708333333333
2017-08-08 0.278921737347383 21.2684210526316 0.443412800149747 21.4473684210526 0.342326698627579 20.4684210526316 0.244226093907381 20.4315789473684 0.397562729171706 20.6052631578947
2017-08-09 0.346251264705065 20.0916666666667 0.546122838345495 19.9458333333333 0.379042146420291 19.84375 0.302645258894226 19.9645833333333 0.504058961010906 19.1875
2017-08-10 0.349106140323699 17.7333333333333 0.511615699018034 18.9958333333333 0.372252398631967 17.5791666666667 0.331823877560154 17.3333333333333 0.471378899693075 18.7395833333333
2017-08-11 0.388436767932039 15.55625 0.535094021564464 16.48125 0.37979508151935 15.3083333333333 0.389814504784433 15.2729166666667 0.519700472801766 16.23125
2017-08-12 0.35741521369587 16.7979166666667 0.485487759683453 17.0229166666667 0.36626462795 16.43125 0.341532608140986 16.775 0.463150104191122 16.8583333333333
2017-08-13 0.35159740346923 19.4541666666667 0.47120942484235 18.6083333333333 0.358296164950894 18.9604166666667 0.332695912633594 20.1083333333333 0.446669825817929 18.1333333333333
