FE_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-06-26 NA 18.71875 0.37310138563314 18.1083333333333 0.21314650728133 20.1229166666667 0.128710687396956 19.4791666666667 0.199589619926043 18.5729166666667
2018-06-27 NA 19.2104166666667 0.369796202791435 18.7166666666667 0.203747581301303 21.0979166666667 0.124514747021874 20.7375 0.198243495056988 19.45
2018-06-28 NA 17.1708333333333 0.368086632480448 17.8270833333333 0.22710470685143 17.18125 0.13876974543222 17.2770833333333 0.208750372047537 18.1729166666667
2018-06-29 NA 18.8270833333333 0.370061044581976 17.9729166666667 0.275273492609504 19.3604166666667 0.180839737829617 19.7208333333333 0.225240712174403 18.5520833333333
2018-06-30 NA 20.7041666666667 0.371211734909847 19.1770833333333 0.258932914104754 22.5479166666667 0.170877772860085 22.5416666666667 0.218396067956905 20.0541666666667
2018-07-01 NA 20.3375 0.369047972608216 19.7208333333333 0.232715037655627 21.9145833333333 0.151966271533991 21.7958333333333 0.211188047758778 20.5729166666667
2018-07-02 NA 20.1291666666667 0.365113520452491 19.5145833333333 0.210695431623738 21.9833333333333 0.134457002771525 21.65 0.203177348056287 20.35
2018-07-03 NA 20.4708333333333 0.359946120403936 19.71875 0.195626545935625 21.6895833333333 0.121425844918992 21.1708333333333 0.196889737295485 20.35
2018-07-04 NA 20.2958333333333 0.355554207193998 19.7604166666667 0.186807452910412 21.09375 0.115085521674225 20.5708333333333 0.193236693307628 20.2333333333333
2018-07-05 NA 19.1458333333333 0.350854422571584 19.0166666666667 0.180271293933742 19.85 0.111075259012952 19.3270833333333 0.189988876848741 19.33125
2018-07-06 NA 18.6125 0.357124153870037 18.6895833333333 0.240331976476578 18.8416666666667 0.155707750857394 18.51875 0.208628520541799 18.9270833333333
2018-07-07 NA 20.4166666666667 0.35640695444866 19.0770833333333 0.257300292251654 22.0354166666667 0.166767111693006 21.7354166666667 0.212348721937768 19.7458333333333
2018-07-08 NA 20.5958333333333 0.353544615174344 19.7791666666667 0.232927459193692 21.6125 0.149484377934803 21.45 0.201919105086718 20.3666666666667
2018-07-09 NA 20.7666666666667 0.350414138332787 19.925 0.21568636736298 22.3020833333333 0.133845682573406 21.7 0.194755140087252 20.5291666666667
2018-07-10 NA 20.1145833333333 0.346946794832014 19.9083333333333 0.200198414755104 20.79375 0.124175413845233 20.64375 0.18938506611251 20.375
2018-07-11 NA 19.7916666666667 0.344232008881464 19.5104166666667 0.212018683201228 20.8145833333333 0.136494715910245 20.36875 0.186191051382731 20.0583333333333
